site,setting,plot_type,date,species,cvr,median_height,max_height,reproduction,n_inds,n_leaf,w_weight,d_weight,n_leaf_image,area_sum,leaf_area,SLA,LDMC
K30,roslin,b,2020-08-19,Vaccinium myrtillus,0.5,10,16,4,3,6,0.0559,0.0244,6,3.752,0.6253333333333333,153.77049180327867,0.43649373881932024
K30,roslin,c,2020-08-19,Empetrum nigrum,40,NA,NA,3,3,30,0.0635,0.0245,31,1.953,0.0651,79.71428571428571,0.38582677165354334
K30,roslin,c,2020-08-19,Vaccinium vitis-idaea,3,NA,NA,2,3,6,0.0949,0.0401,6,2.945,0.4908333333333333,73.44139650872818,0.42255005268703894
K30,roslin,c,2020-08-19,Avenella flexuosa,0.5,NA,NA,1,3,6,0.089,0.0296,6,2.6670000000000003,0.44450000000000006,90.10135135135135,0.3325842696629214
K30,roslin,c,2020-08-19,Linnaea borealis,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K30,roslin,c,2020-08-19,Lysimachia europaea,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K30,roslin,c,2020-08-19,Vaccinium myrtillus,0.5,NA,NA,4,3,6,0.0559,0.0244,6,3.752,0.6253333333333333,153.77049180327867,0.43649373881932024
K06,roslin,a,2020-08-18,Bistorta vivipara,4,4,10,2,4,4,0.3682,0.0829,4,14.446,3.6115,174.25814234016886,0.2251493753394894
K06,roslin,a,2020-08-18,Festuca ovina,0.25,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,a,2020-08-18,Anthoxanthum nipponicum,1,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,a,2020-08-18,Carex bigelowii,2,7,12,3,3,3,0.0951,0.0344,3,5.516,1.8386666666666667,160.34883720930233,0.3617245005257623
K06,roslin,a,2020-08-18,Carex vaginata,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,a,2020-08-18,Cerastium alpinum,1,3,4,4,3,6,0.0357,0.0076,6,1.573,0.26216666666666666,206.9736842105263,0.21288515406162464
K06,roslin,a,2020-08-18,Juncus trifidus,4,12,17,5,6,6,0.0597,0.0184,6,1.936,0.32266666666666666,105.21739130434783,0.3082077051926298
K06,roslin,a,2020-08-18,Salix hastata,10,9,16,1,3,3,0.315,0.1013,3,13.655999999999999,4.552,134.80750246791706,0.3215873015873016
K06,roslin,a,2020-08-18,Salix herbacea,2,1,2,1,3,5,0.1779,0.0721,5,7.668,1.5336,106.35228848821082,0.4052838673412029
K06,roslin,a,2020-08-18,Solidago virgaurea,4,4,6,2,3,3,0.4982,0.1123,3,22.829,7.609666666666667,203.28584149599288,0.2254114813327981
K06,roslin,a,2020-08-18,Viola biflora,5,2,3,2,3,3,0.1606,0.0242,3,11.267999999999999,3.756,465.61983471074376,0.1506849315068493
K06,roslin,b,2020-08-18,Bistorta vivipara,2,6,8,2,4,4,0.3682,0.0829,4,14.446,3.6115,174.25814234016886,0.2251493753394894
K06,roslin,b,2020-08-18,Cassiope tetragona,0.5,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,b,2020-08-18,Empetrum nigrum,1,2,4,1,2,30,0.0557,0.0211,29,1.806,0.060200000000000004,85.59241706161137,0.37881508078994613
K06,roslin,b,2020-08-18,Festuca ovina,0.5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,b,2020-08-18,Anthoxanthum nipponicum,1,5,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,b,2020-08-18,Antennaria alpina,0.25,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,b,2020-08-18,Carex bigelowii,1,7,10,3,3,3,0.0951,0.0344,3,5.516,1.8386666666666667,160.34883720930233,0.3617245005257623
K06,roslin,b,2020-08-18,Carex vaginata,1,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,b,2020-08-18,Cerastium alpinum,0.5,3,4,4,3,6,0.0357,0.0076,6,1.573,0.26216666666666666,206.9736842105263,0.21288515406162464
K06,roslin,b,2020-08-18,Juncus trifidus,1,11,18,5,6,6,0.0597,0.0184,6,1.936,0.32266666666666666,105.21739130434783,0.3082077051926298
K06,roslin,b,2020-08-18,Oxyria digyna,0.5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,b,2020-08-18,Pedicularis lapponica,0.5,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,b,2020-08-18,Phyllodoce caerulea,0.5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,b,2020-08-18,Salix hastata,4,9,16,1,3,3,0.315,0.1013,3,13.655999999999999,4.552,134.80750246791706,0.3215873015873016
K06,roslin,b,2020-08-18,Salix herbacea,2,2,3,1,3,5,0.1779,0.0721,5,7.668,1.5336,106.35228848821082,0.4052838673412029
K06,roslin,b,2020-08-18,Salix lapponum,3,10,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,b,2020-08-18,Saussurea alpina,2,3,7,3,3,3,1.1386,0.2191,3,31.689,10.563,144.63258785942492,0.19242929913929385
K06,roslin,b,2020-08-18,Solidago virgaurea,2,4,6,2,3,3,0.4982,0.1123,3,22.829,7.609666666666667,203.28584149599288,0.2254114813327981
K06,roslin,b,2020-08-18,Veronica alpina,0.5,6,6,4,2,6,0.0976,0.0209,8,4.436,0.7393333333333333,212.2488038277512,0.21413934426229506
K06,roslin,b,2020-08-18,Viola biflora,2,2,3,2,3,3,0.1606,0.0242,3,11.267999999999999,3.756,465.61983471074376,0.1506849315068493
K06,roslin,c,2020-08-18,Bistorta vivipara,2,NA,NA,2,4,4,0.3682,0.0829,4,14.446,3.6115,174.25814234016886,0.2251493753394894
K06,roslin,c,2020-08-18,Cassiope tetragona,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Empetrum nigrum,0.5,NA,NA,1,2,30,0.0557,0.0211,29,1.806,0.060200000000000004,85.59241706161137,0.37881508078994613
K06,roslin,c,2020-08-18,Festuca ovina,0.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Anthoxanthum nipponicum,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Antennaria alpina,0.25,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Carex bigelowii,1,NA,NA,3,3,3,0.0951,0.0344,3,5.516,1.8386666666666667,160.34883720930233,0.3617245005257623
K06,roslin,c,2020-08-18,Carex vaginata,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Cerastium alpinum,0.25,NA,NA,4,3,6,0.0357,0.0076,6,1.573,0.26216666666666666,206.9736842105263,0.21288515406162464
K06,roslin,c,2020-08-18,Epilobium angustifolium,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Euphrasia wettsteinii,0.25,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Hieracium alpinum,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Juncus trifidus,1,NA,NA,5,6,6,0.0597,0.0184,6,1.936,0.32266666666666666,105.21739130434783,0.3082077051926298
K06,roslin,c,2020-08-18,Luzula parviflora,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Oxyria digyna,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Pedicularis lapponica,0.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Phyllodoce caerulea,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Potentilla crantzii,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Salix hastata,2,NA,NA,1,3,3,0.315,0.1013,3,13.655999999999999,4.552,134.80750246791706,0.3215873015873016
K06,roslin,c,2020-08-18,Salix herbacea,3,NA,NA,1,3,5,0.1779,0.0721,5,7.668,1.5336,106.35228848821082,0.4052838673412029
K06,roslin,c,2020-08-18,Salix lapponum,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Salix polaris,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Saussurea alpina,3,NA,NA,3,3,3,1.1386,0.2191,3,31.689,10.563,144.63258785942492,0.19242929913929385
K06,roslin,c,2020-08-18,Sibbaldia procumbens,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K06,roslin,c,2020-08-18,Solidago virgaurea,2,NA,NA,2,3,3,0.4982,0.1123,3,22.829,7.609666666666667,203.28584149599288,0.2254114813327981
K06,roslin,c,2020-08-18,Veronica alpina,0.5,NA,NA,4,2,6,0.0976,0.0209,8,4.436,0.7393333333333333,212.2488038277512,0.21413934426229506
K06,roslin,c,2020-08-18,Viola biflora,2,NA,NA,2,3,3,0.1606,0.0242,3,11.267999999999999,3.756,465.61983471074376,0.1506849315068493
K05,roslin,a,2020-08-21,Bistorta vivipara,0.25,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,a,2020-08-21,Festuca ovina,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,a,2020-08-21,Vaccinium vitis-idaea,2,2,2,2,3,6,0.1566,0.0736,6,3.867,0.6445,52.54076086956522,0.4699872286079183
K05,roslin,a,2020-08-21,Antennaria alpina,3,2,2,3,2,6,0.0536,0.0164,6,2.273,0.37883333333333336,138.59756097560975,0.30597014925373134
K05,roslin,a,2020-08-21,Salix polaris,3,2,2,2,3,5,0.1232,0.0417,5,5.953,1.1906,142.757793764988,0.338474025974026
K05,roslin,a,2020-08-21,Saussurea alpina,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,a,2020-08-21,Viola biflora,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Bistorta vivipara,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Festuca ovina,2,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Vaccinium vitis-idaea,5,3,5,2,3,6,0.1566,0.0736,6,3.867,0.6445,52.54076086956522,0.4699872286079183
K05,roslin,b,2020-08-21,Antennaria alpina,1,2,2,3,2,6,0.0536,0.0164,6,2.273,0.37883333333333336,138.59756097560975,0.30597014925373134
K05,roslin,b,2020-08-21,Antennaria canescens,0.25,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Calamagrostis lapponica,0.5,17,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Carex bigelowii,0.5,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Euphrasia wettsteinii,0.25,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Linnaea borealis,3,1,1,4,3,9,0.0559,0.0164,9,2.89,0.3211111111111111,176.21951219512195,0.2933810375670841
K05,roslin,b,2020-08-21,Spinulum annotinum,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Oxyria digyna,1,2,2,2,3,3,0.3807,0.035,3,8.65,2.8833333333333333,247.14285714285714,0.09193590753874444
K05,roslin,b,2020-08-21,Phyllodoce caerulea,3,5,8,4,3,24,0.0516,0.0232,24,2.052,0.0855,88.44827586206897,0.44961240310077516
K05,roslin,b,2020-08-21,Potentilla crantzii,0.25,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Salix polaris,5,2,3,2,3,5,0.1232,0.0417,5,5.953,1.1906,142.757793764988,0.338474025974026
K05,roslin,b,2020-08-21,Saussurea alpina,0.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Solidago virgaurea,0.5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Thalictrum alpinum,0.5,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,b,2020-08-21,Viola biflora,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Bistorta vivipara,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Empetrum nigrum,0.5,NA,NA,1,2,20,0.0494,0.0193,20,1.299,0.06495,67.30569948186528,0.39068825910931176
K05,roslin,c,2020-08-21,Festuca ovina,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Vaccinium vitis-idaea,4,NA,NA,2,3,6,0.1566,0.0736,6,3.867,0.6445,52.54076086956522,0.4699872286079183
K05,roslin,c,2020-08-21,Antennaria alpina,1,NA,NA,3,2,6,0.0536,0.0164,6,2.273,0.37883333333333336,138.59756097560975,0.30597014925373134
K05,roslin,c,2020-08-21,Antennaria canescens,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Calamagrostis lapponica,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Carex bigelowii,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Harrimanella hypnoides,0.25,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Euphrasia wettsteinii,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Hieracium alpinum,0.25,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Juncus trifidus,0.25,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Linnaea borealis,3,NA,NA,4,3,9,0.0559,0.0164,9,2.89,0.3211111111111111,176.21951219512195,0.2933810375670841
K05,roslin,c,2020-08-21,Luzula confusa,0.25,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Spinulum annotinum,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Oxyria digyna,1,NA,NA,2,3,3,0.3807,0.035,3,8.65,2.8833333333333333,247.14285714285714,0.09193590753874444
K05,roslin,c,2020-08-21,Phyllodoce caerulea,2,NA,NA,4,3,24,0.0516,0.0232,24,2.052,0.0855,88.44827586206897,0.44961240310077516
K05,roslin,c,2020-08-21,Potentilla crantzii,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Salix polaris,1,NA,NA,2,3,5,0.1232,0.0417,5,5.953,1.1906,142.757793764988,0.338474025974026
K05,roslin,c,2020-08-21,Salix reticulata,0.5,NA,NA,1,2,2,0.1097,0.0345,2,4.102,2.051,118.89855072463769,0.31449407474931634
K05,roslin,c,2020-08-21,Saussurea alpina,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Silene acaulis,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Solidago virgaurea,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Thalictrum alpinum,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Trisetum spicatum,0.25,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
K05,roslin,c,2020-08-21,Viola biflora,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K22,roslin,a,2020-08-18,Empetrum nigrum,25,7,9,4,3,30,0.0327,0.0155,29,1.031,0.03436666666666666,66.51612903225806,0.4740061162079511
K22,roslin,a,2020-08-18,Vaccinium vitis-idaea,1,2,2,1,3,6,0.1428,0.0661,6,3.678,0.613,55.642965204236,0.46288515406162467
K22,roslin,a,2020-08-18,Vaccinium myrtillus,7,7,10,2,3,6,0.0607,0.0259,6,3.8729999999999998,0.6455,149.53667953667954,0.4266886326194399
K22,roslin,b,2020-08-18,Empetrum nigrum,30,7,14,4,3,30,0.0327,0.0155,29,1.031,0.03436666666666666,66.51612903225806,0.4740061162079511
K22,roslin,b,2020-08-18,Vaccinium vitis-idaea,2,4,9,1,3,6,0.1428,0.0661,6,3.678,0.613,55.642965204236,0.46288515406162467
K22,roslin,b,2020-08-18,Calamagrostis lapponica,0.25,16,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K22,roslin,b,2020-08-18,Avenella flexuosa,1,7,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K22,roslin,b,2020-08-18,Juniperus communis,1,17,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K22,roslin,b,2020-08-18,Vaccinium myrtillus,10,10,14,2,3,6,0.0607,0.0259,6,3.8729999999999998,0.6455,149.53667953667954,0.4266886326194399
K22,roslin,c,2020-08-18,Betula nana,0.5,NA,NA,1,2,6,0.1404,0.0615,6,6.1979999999999995,1.033,100.78048780487804,0.43803418803418803
K22,roslin,c,2020-08-18,Empetrum nigrum,30,NA,NA,4,3,30,0.0327,0.0155,29,1.031,0.03436666666666666,66.51612903225806,0.4740061162079511
K22,roslin,c,2020-08-18,Vaccinium vitis-idaea,2,NA,NA,1,3,6,0.1428,0.0661,6,3.678,0.613,55.642965204236,0.46288515406162467
K22,roslin,c,2020-08-18,Calamagrostis lapponica,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K22,roslin,c,2020-08-18,Avenella flexuosa,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K22,roslin,c,2020-08-18,Juniperus communis,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K22,roslin,c,2020-08-18,Vaccinium myrtillus,10,NA,NA,2,3,6,0.0607,0.0259,6,3.8729999999999998,0.6455,149.53667953667954,0.4266886326194399
K21,roslin,a,2020-08-21,Betula nana,2,18,18,3,3,6,0.0758,0.0318,6,3.629,0.6048333333333333,114.1194968553459,0.41952506596306066
K21,roslin,a,2020-08-21,Vaccinium vitis-idaea,1,2.5,3,1,3,6,0.0943,0.0431,6,2.592,0.432,60.13921113689096,0.45705196182396607
K21,roslin,a,2020-08-21,Calamagrostis lapponica,0.5,5,5,2,3,3,0.1056,0.0409,3,6.186999999999999,2.062333333333333,151.2713936430318,0.3873106060606061
K21,roslin,a,2020-08-21,Vaccinium myrtillus,2,3,4,1,3,6,0.0342,0.0129,6,2.61,0.435,202.32558139534882,0.37719298245614036
K21,roslin,b,2020-08-21,Betula nana,5,14,21,3,3,6,0.0758,0.0318,6,3.629,0.6048333333333333,114.1194968553459,0.41952506596306066
K21,roslin,b,2020-08-21,Empetrum nigrum,2,4,7,3,3,30,0.0452,0.0195,30,1.389,0.0463,71.23076923076923,0.4314159292035398
K21,roslin,b,2020-08-21,Vaccinium vitis-idaea,0.5,2,3,1,3,6,0.0943,0.0431,6,2.592,0.432,60.13921113689096,0.45705196182396607
K21,roslin,b,2020-08-21,Calamagrostis lapponica,1,10,16,2,3,3,0.1056,0.0409,3,6.186999999999999,2.062333333333333,151.2713936430318,0.3873106060606061
K21,roslin,b,2020-08-21,Vaccinium myrtillus,0.5,3,5,1,3,6,0.0342,0.0129,6,2.61,0.435,202.32558139534882,0.37719298245614036
K21,roslin,c,2020-08-21,Betula nana,7,NA,NA,3,3,6,0.0758,0.0318,6,3.629,0.6048333333333333,114.1194968553459,0.41952506596306066
K21,roslin,c,2020-08-21,Empetrum nigrum,2,NA,NA,3,3,30,0.0452,0.0195,30,1.389,0.0463,71.23076923076923,0.4314159292035398
K21,roslin,c,2020-08-21,Vaccinium vitis-idaea,0.5,NA,NA,1,3,6,0.0943,0.0431,6,2.592,0.432,60.13921113689096,0.45705196182396607
K21,roslin,c,2020-08-21,Calamagrostis lapponica,1,NA,NA,2,3,3,0.1056,0.0409,3,6.186999999999999,2.062333333333333,151.2713936430318,0.3873106060606061
K21,roslin,c,2020-08-21,Phyllodoce caerulea,0.5,NA,NA,3,3,24,0.0508,0.0238,23,2.087,0.08695833333333335,87.6890756302521,0.46850393700787407
K21,roslin,c,2020-08-21,Vaccinium myrtillus,0.5,NA,NA,1,3,6,0.0342,0.0129,6,2.61,0.435,202.32558139534882,0.37719298245614036
RA023,rarearctic,a,NA,Bistorta vivipara,15,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Festuca ovina,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Vaccinium uliginosum,12,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Astragalus alpinus,3,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Carex capillaris,0.25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Carex rupestris,0.25,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Carex vaginata,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Dryas octopetala,15,1.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Equisetum scirpoides,0.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Euphrasia wettsteinii,0.25,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Gentianella tenella,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Parnassia palustris,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Potentilla crantzii,0.25,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Rhododendron lapponicum,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Salix reticulata,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA023,rarearctic,a,NA,Saussurea alpina,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Bistorta vivipara,3,3.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Festuca ovina,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Vaccinium uliginosum,15,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Vaccinium vitis-idaea,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Astragalus alpinus,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Botrychium lunaria,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Dryas octopetala,80,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Equisetum scirpoides,0.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Gentiana nivalis,0.25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA024,rarearctic,a,NA,Thalictrum alpinum,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Bistorta vivipara,5,2,5,NA,3,3,0.2609,0.0655,3,10.556,3.5186666666666664,161.16030534351142,0.25105404369490225
RA025,rarearctic,a,2020-08-08,Festuca ovina,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Vaccinium uliginosum,2,6,6,NA,3,6,0.1243,0.0513,6,5.747,0.9578333333333333,112.02729044834308,0.4127111826226871
RA025,rarearctic,a,2020-08-08,Vaccinium vitis-idaea,3,3.5,5,NA,3,6,0.1241,0.0463,6,4.036,0.6726666666666666,87.170626349892,0.37308622078968573
RA025,rarearctic,a,2020-08-08,Anthoxanthum nipponicum,0.5,10,10,NA,3,3,0.0835,0.0279,3,6.343999999999999,2.1146666666666665,227.38351254480284,0.3341317365269461
RA025,rarearctic,a,2020-08-08,Agrostis mertensii,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Antennaria alpina,5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Antennaria canescens,2,1,1,NA,1,8,0.0521,0.0136,8,2.372,0.2965,174.41176470588235,0.26103646833013433
RA025,rarearctic,a,2020-08-08,Botrychium boreale,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Carex vaginata,0.25,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Cerastium alpinum,0.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Avenella flexuosa,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Euphrasia wettsteinii,0.5,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Hieracium subalpinum,0.5,3,3,NA,2,2,0.2164,0.0376,2,8.822,4.411,234.62765957446805,0.17375231053604437
RA025,rarearctic,a,2020-08-08,Juncus trifidus,0.25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Cherleria biflora,0.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Poa alpina,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Potentilla crantzii,0.5,2,2,NA,3,3,0.2124,0.07,10,6.751,2.2503333333333333,96.44285714285714,0.3295668549905838
RA025,rarearctic,a,2020-08-08,Saussurea alpina,1,3,3,NA,2,2,0.3986,0.0596,2,10.911000000000001,5.455500000000001,183.07046979865774,0.14952333166081283
RA025,rarearctic,a,2020-08-08,Selaginella selaginoides,0.25,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Sibbaldia procumbens,10,1.5,2,NA,2,4,0.0973,0.0377,4,5.545,1.38625,147.0822281167109,0.3874614594039054
RA025,rarearctic,a,2020-08-08,Taraxacum,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA025,rarearctic,a,2020-08-08,Veronica fruticans,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
